CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender
24736,543,Savannah Ramirez,7/18/1959,Single,Female
24737,633,Angela Bailey,4/10/1960,Single,Female
24738,325,Hannah Davis,9/13/1965,Married,Female
24739,343,Dalton Sanders,9/10/1959,Married,Male
24740,609,Shelby Cooper,1/10/1961,Single,Female
24741,644,Brittany Perry,12/6/1960,Single,Female
24742,316,Rachel Ramirez,9/10/1960,Single,Female
24743,641,Chloe Coleman,11/23/1961,Single,Female
24744,49,Brendan Yuan,11/12/1961,Married,Male
24745,352,Jennifer Ward,4/9/1962,Single,Female
24746,52,Ian Russell,2/11/1963,Single,Male
24747,300,Dakota Powell,2/22/1963,Single,Male
24748,50,Jose Collins,10/24/1962,Married,Male
24749,311,Marshall Guo,9/20/1979,Married,Male
24750,352,Destiny Barnes,5/13/1963,Married,Female
24751,616,Angela Howard,9/12/1973,Married,Female
24752,609,Cameron Jackson,5/1/1964,Single,Male
24753,316,Eduardo Jenkins,12/22/1963,Single,Male
24754,383,Haley Rivera,12/1/1969,Married,Female
24755,59,Sean Scott,10/1/1963,Married,Male
24756,329,Carlos Bell,8/1/1969,Married,Male
24757,41,Alisha She,1/6/1969,Married,Female
24758,623,Gabriella Adams,12/7/1970,Married,Female
24759,68,Brooke Stewart,10/14/1964,Single,Female
24760,553,Julian Coleman,2/2/1965,Single,Male
24761,307,Lawrence Rubio,11/21/1964,Single,Male
24762,612,Warren Xu,5/25/1983,Single,Male
24763,66,Fernando Hill,4/20/1979,Single,Male
24764,616,Abigail Hughes,2/1/1979,Married,Female
24765,637,Morgan Alexander,8/26/1978,Single,Female
24766,642,Christian White,1/15/1979,Married,Male
24767,644,Lauren Jackson,3/6/1984,Married,Female
24768,310,Jordan Ross,4/13/1979,Married,Male
24769,310,Brendan Lal,7/7/1984,Single,Male
24770,374,Isaac Wright,5/13/1979,Married,Male
24771,52,Samuel Harris,8/16/1983,Married,Male
24772,347,Greg Russell,5/19/1983,Married,Male
24773,69,Grace Stewart,12/20/1976,Married,Female
24774,548,Xavier Gonzales,9/18/1976,Single,Male
24775,310,Alexandra Alexander,6/25/1977,Married,Female
24776,361,Samantha Perry,4/3/1977,Married,Female
24777,355,Eric Adams,1/30/1982,Married,Male
24778,52,Sean Baker,4/12/1977,Married,Male
24779,627,Morgan Lee,11/3/1976,Married,Female
24780,631,Courtney Hall,1/17/1977,Married,Female
24781,41,Carmen Garcia,10/19/1983,Married,Female
24782,300,Nicole Morris,8/6/1977,Married,Female
24783,307,Barry Raman,2/1/1978,Married,Male
24784,335,Megan Kelly,11/9/1977,Single,Female
24785,623,Cody Morris,2/24/1981,Married,Male
24786,60,Haley Adams,1/20/1981,Married,Female
24787,634,Andrea Watson,6/23/1976,Married,Female
24788,614,Ashley Bennett,3/31/1976,Married,Female
24789,300,Tamara Hu,12/10/1975,Married,Female
24790,301,Rebekah Navarro,8/2/1981,Married,Female
24791,612,Teresa Ortega,11/22/1975,Married,Female
24792,310,Clifford Malhotra,4/15/1976,Married,Male
24793,336,Cole Morgan,1/4/1976,Married,Male
24794,552,Cody Sanchez,4/2/1975,Married,Male
24795,539,Alexandra Lewis,11/18/1980,Married,Female
24796,338,Jessica Simmons,5/19/1975,Married,Female
24797,611,Dylan Flores,5/5/1975,Single,Male
24798,609,Lawrence Moreno,11/24/1974,Single,Male
24799,308,Byron Sanz,5/5/1975,Single,Male
24800,609,Eduardo Young,12/12/1976,Single,Male
24801,635,Chase Bailey,1/7/1977,Single,Male
24802,326,Timothy Allen,8/30/1976,Single,Male
24803,543,Anna Diaz,9/20/1979,Married,Female
24804,310,Tonya Raji,9/16/1979,Married,Female
24805,49,Donna Luo,11/14/1978,Married,Female
24806,299,Faith Russell,9/22/1975,Married,Female
24807,307,Anne Moreno,10/23/1975,Married,Female
24808,334,Eric Perez,10/23/1975,Married,Male
24809,348,Alyssa Moore,9/6/1975,Married,Female
24810,360,Alyssa Richardson,8/15/1972,Married,Female
24811,325,Trinity Ramirez,1/8/1973,Single,Female
24812,307,Johnathan Sai,2/15/1972,Married,Male
24813,311,Armando Schmidt,4/19/1972,Married,Male
24814,614,Gabriel Washington,10/30/1971,Single,Male
24815,307,Victoria Clark,12/12/1971,Single,Female
24816,51,Lauren Perry,5/19/1975,Married,Female
24817,66,Victoria Richardson,4/6/1986,Married,Female
24818,612,Diane Rubio,9/15/1974,Married,Female
24819,618,Jack Shan,8/12/1980,Married,Male
24820,627,David Clark,10/8/1980,Married,Male
24821,648,Melissa Alexander,3/19/1975,Married,Female
24822,310,Paige Cook,9/8/1974,Married,Female
24823,310,Vincent Zhao,2/10/1986,Married,Male
24824,59,Alexandria Wood,3/8/1971,Single,Female
24825,68,Zoe Sanders,4/15/1976,Married,Female
24826,611,Richard Powell,2/22/1971,Married,Male
24827,331,Alexander Martinez,12/8/1970,Married,Male
24828,299,Brooke Reed,8/31/1970,Single,Female
24829,325,Ethan Patterson,8/24/1970,Married,Male
24830,612,Alexandra Cox,3/8/1971,Married,Female
24831,383,Jackson Diaz,7/9/1976,Single,Male
24832,55,Morgan Martin,1/30/1971,Married,Female
24833,199,Deanna Ruiz,8/17/1973,Single,Female
24834,129,Bethany Jai,3/3/1979,Married,Female
24835,243,Angel Morgan,10/24/1979,Single,Male
24836,208,Taylor Robinson,12/13/1930,Single,Female
24837,147,Wyatt Lewis,5/2/1974,Single,Male
24838,162,Elijah Young,5/22/1968,Single,Male
24839,123,Tamara Goldberg,12/15/1961,Single,Female
24840,236,Marco Sai,6/6/1973,Married,Male
24841,215,Andres Jai,11/1/1966,Married,Male
24842,225,Monique Alonso,5/18/1966,Single,Female
24843,175,Bryant Subram,10/22/1960,Married,Male
24844,186,Maria Ward,8/29/1955,Single,Female
24845,184,Tyrone Jimenez,11/13/1955,Married,Male
24846,142,Naomi Navarro,2/14/1950,Single,Female
24847,241,Tonya Nath,1/15/1950,Married,Female
24848,163,Jeffery Zhou,11/23/1950,Married,Male
24849,224,Brianna Ward,2/6/1952,Married,Female
24850,177,Emmanuel Perez,12/30/1951,Married,Male
24851,229,Leslie Ortega,12/6/1951,Married,Female
24852,273,Carla Martinez,7/3/1951,Married,Female
24853,279,Miguel Long,10/2/1959,Single,Male
24854,120,Emma Jenkins,9/12/1959,Single,Female
24855,133,Kaylee Wright,10/19/1970,Single,Female
24856,176,Candice Huang,8/11/1959,Married,Female
24857,236,Anna Henderson,4/16/1965,Married,Female
24858,243,Calvin Xie,11/2/1959,Married,Male
24859,245,Cesar Arun,3/25/1960,Single,Male
24860,278,Douglas Garcia,4/10/1960,Single,Male
24861,220,Evelyn Vance,10/5/1958,Married,Female
24862,205,Tamara Zhou,12/11/1958,Married,Female
24863,179,Wesley Sun,8/11/1958,Single,Male
24864,163,Jeffery Sun,8/7/1957,Married,Male
24865,261,Ashley Griffin,5/22/1969,Single,Female
24866,193,Alejandro Nath,2/7/1962,Married,Male
24867,134,Beth Suarez,11/13/1956,Single,Female
24868,244,Darryl Hu,3/21/1957,Married,Male
24869,257,Misty Shock,10/9/1956,Married,Male
24870,262,Taylor Morgan,9/10/1956,Married,Female
24871,226,Kelsey Luo,5/20/1961,Single,Female
24872,204,Alisha Raje,9/29/1961,Single,Female
24873,173,Alisha Li,9/30/1955,Single,Female
24874,219,Wendy Moreno,9/13/1954,Married,Female
24875,141,Darryl Zhang,11/18/1954,Single,Male
24876,178,Jarrod Subram,1/19/1955,Single,Male
24877,222,Mandy Zhao,12/3/1953,Married,Female
24878,210,Sandra Wang,10/11/1953,Married,Female
24879,170,Desiree Munoz,10/9/1953,Married,Female
24880,233,Summer Chandra,9/5/1953,Married,Female
24881,268,Tasha Ashe,8/23/1953,Married,Female
24882,189,Meredith Srini,4/26/1953,Married,Female
24883,166,Stacey Lin,3/22/1958,Single,Female
24884,12,Michele Fernandez,2/15/1981,Married,Female
24885,36,Corey Xie,5/1/1981,Single,Male
24886,19,Joy Romero,7/5/1980,Single,Female
24887,30,Micah Sun,5/1/1986,Single,Male
24888,35,Roy Srini,7/10/1980,Single,Male
24889,4,Kelli She,6/18/1981,Married,Female
24890,36,Brenda Van,7/9/1981,Single,Female
24891,20,Bianca Chen,1/12/1982,Single,Female
24892,20,Arthur Alvarez,10/21/1980,Single,Male
24893,36,Alvin Chande,9/23/1979,Single,Male
24894,18,Jaime Jai,4/21/1985,Single,Male
24895,2,Dalton Henderson,5/9/1980,Married,Male
24896,27,Kendra Ramos,10/4/1980,Single,Female
24897,17,Glenn Hu,7/12/1985,Married,Male
24898,29,Mallory Gomez,6/9/1985,Single,Female
24899,11,Vincent Zhu,7/18/1978,Single,Male
24900,11,Ebony Perez,8/1/1979,Single,Female
24901,10,Clarence She,4/21/1985,Single,Male
24902,40,Jill Murphy,8/2/1984,Single,Female
24903,24,Tracy Black,10/7/1978,Single,Female
24904,31,Jaclyn Yuan,10/9/1984,Married,Female
24905,10,Kelsey Nara,4/21/1979,Married,Female
24906,15,Donna Raji,12/19/1977,Single,Female
24907,31,Megan Price,2/24/1979,Married,Female
24908,21,Marc Blanco,5/19/1983,Single,Male
24909,16,Grant Yuan,6/11/1978,Married,Male
24910,15,Terrance Madan,2/10/1978,Married,Male
24911,21,Martin Madan,2/14/1982,Single,Male
24912,34,Krystal Li,5/27/1978,Single,Female
24913,17,Kelsey Lal,2/10/1977,Married,Female
24914,37,Heather Zhou,12/14/1982,Married,Female
24915,25,Stanley Patel,3/19/1982,Single,Male
24916,24,Kara Pal,5/15/1976,Single,Female
24917,28,Arthur Gomez,1/18/1976,Single,Male
24918,38,Warren Cai,2/16/1981,Single,Male
24919,23,Carl Shan,2/22/1976,Married,Male
24920,35,Amy Cai,10/22/1981,Married,Female
24921,11,Curtis He,12/1/1975,Single,Male
24922,31,Naomi Jimenez,10/6/1975,Married,Female
24923,12,Ebony Sara,3/31/1981,Married,Female
24924,31,Richard Anderson,1/14/1977,Married,Male
24925,307,Erick Perez,5/27/1954,Single,Male
24926,315,Eric Roberts,11/3/1959,Single,Male
24927,626,Kaitlyn Harris,1/8/1954,Single,Female
24928,339,Timothy Wright,10/7/1953,Single,Male
24929,633,Lucas Bailey,3/10/1954,Single,Male
24930,338,Abigail Lewis,6/9/1953,Married,Female
24931,642,Brianna Miller,1/30/1943,Single,Female
24932,348,Richard Jones,9/7/1942,Married,Male
24933,301,Regina Sanchez,5/21/1948,Single,Female
24934,312,Lindsay Tang,10/20/1942,Single,Female
24935,311,James Hayes,11/6/1943,Single,Male
24936,546,Caleb Scott,5/17/1949,Married,Male
24937,612,Jordan Evans,3/20/1945,Single,Female
24938,638,Julia Martinez,12/20/1944,Married,Female
24939,62,Elizabeth Barnes,11/2/1944,Single,Female
24940,311,Fernando Martin,12/24/1945,Married,Male
24941,547,Wyatt Garcia,10/22/1945,Married,Male
24942,299,Steven James,1/21/1946,Married,Male
24943,612,Darrell Chander,1/6/1946,Married,Male
24944,299,Whitney Garcia,3/11/1946,Married,Female
24945,634,Logan Harris,12/7/1951,Married,Male
24946,311,Sarah Hughes,6/10/1946,Single,Female
24947,53,Aaron Phillips,8/5/1946,Single,Male
24948,315,Nathan Carter,8/29/1946,Married,Male
24949,623,Devin Howard,5/10/1947,Single,Male
24950,374,Stephanie Alexander,3/28/1947,Single,Female
24951,359,Jeremy Ward,3/24/1949,Married,Male
24952,543,Amanda Long,3/10/1949,Single,Female
24953,637,Aaron Green,4/6/1950,Married,Male
24954,343,Jonathan Long,7/5/1952,Married,Male
24955,307,Donald Perez,5/5/1951,Single,Male
24956,298,Ariana Ward,2/2/1951,Married,Female
24957,334,Anna Howard,10/19/1950,Married,Female
24958,310,Tamara Xu,12/2/1951,Single,Female
24959,299,Kristy Blanco,4/15/1952,Single,Female
24960,49,Brianna Gray,8/8/1951,Single,Female
24961,644,Alexandra Bennett,12/29/1952,Married,Female
24962,626,Jonathan Jai,4/24/1953,Married,Male
24963,300,Erica Zhao,10/15/1952,Married,Female
24964,614,Samantha Anderson,1/16/1953,Married,Female
24965,641,Justin Hayes,4/26/1953,Married,Male
24966,631,Jade Cooper,7/8/1952,Single,Female
24967,51,Jasmine Reed,8/17/1953,Single,Female
24968,547,Dalton Moore,8/17/1953,Married,Male
24969,633,Vanessa Gonzales,9/23/1959,Married,Female
24970,548,Blake Wright,10/16/1953,Married,Male
24971,302,Brittney Lin,8/18/1959,Married,Female
24972,322,Edward Garcia,9/23/1959,Single,Male
24973,337,Arianna Rivera,8/12/1953,Married,Female
24974,337,Eduardo Carter,11/29/1953,Married,Male
24975,65,Julia James,8/4/1960,Single,Female
24976,64,Stephanie Cooper,1/14/1955,Married,Female
24977,69,Sophia Green,1/9/1955,Married,Female
24978,611,Kaylee Stewart,9/11/1960,Married,Female
24979,614,Jada Adams,12/4/1954,Married,Female
24980,336,Savannah Phillips,12/29/1954,Married,Female
24981,633,Jose Davis,11/3/1955,Married,Male
24982,301,Devin King,10/13/1961,Married,Male
24983,343,Morgan Griffin,2/18/1956,Single,Female
24984,347,William Moore,8/30/1955,Married,Male
24985,374,Jenna Phillips,12/2/1955,Married,Female
24986,59,Isabelle Griffin,6/10/1957,Married,Female
24987,301,Kristopher Chandra,10/15/1956,Married,Male
24988,368,Kayla Diaz,10/7/1956,Married,Female
24989,546,Arianna Peterson,2/3/1958,Married,Female
24990,368,Timothy Collins,5/19/1958,Married,Male
24991,618,Luke Bryant,11/4/1957,Single,Male
24992,307,Faith Bryant,3/9/1963,Married,Female
24993,310,Marvin Ortega,3/19/1963,Married,Male
24994,358,Lauren Sanders,12/17/1969,Married,Female
24995,69,Melissa Peterson,5/19/1959,Single,Female
24996,300,Dylan Miller,9/4/1958,Married,Male
24997,302,Melvin Kumar,3/31/1959,Single,Male
24998,302,Olivia Martinez,10/12/1973,Single,Female
24999,307,Shaun Jai,10/23/1973,Single,Male
25000,637,Allison Turner,4/16/1985,Single,Female
25001,18,Clayton Xu,2/22/1955,Married,Male
25002,50,Logan Edwards,4/10/1984,Married,Male
25003,609,Tristan Russell,4/15/1984,Single,Male
25004,611,Samuel Thomas,8/14/1983,Single,Male
25005,543,Brianna Williams,2/13/1984,Single,Female
25006,648,Bailey Murphy,8/19/1983,Single,Female
25007,299,Alyssa Sanders,3/1/1984,Single,Female
25008,314,Haley Perry,11/17/1983,Single,Female
25009,21,Natasha Alonso,9/3/1950,Married,Female
25010,23,Misty Kumar,10/30/1951,Single,Female
25011,13,Taylor White,2/3/1953,Married,Female
25012,2,Craig Martin,3/19/1954,Married,Male
25013,25,Mitchell Stone,1/16/1954,Single,Male
25014,336,Juan Reed,2/13/1984,Single,Male
25015,352,Jacqueline Rogers,2/4/1984,Married,Female
25016,59,Elijah Washington,10/26/1982,Single,Male
25017,6,Cristina Xu,11/21/1953,Married,Female
25018,352,Lucas Robinson,8/4/1982,Single,Male
25019,24,Misty Shen,4/17/1956,Married,Female
25020,17,Walter Romero,7/7/1955,Single,Male
25021,2,Edwin Sharma,8/4/1955,Married,Male
25022,18,Patricia Perez,9/9/1962,Married,Female
25023,301,Carolyn Sanz,9/7/1985,Single,Female
25024,307,Brad Pritchett,11/30/1985,Single,Male
25025,372,Spencer Bryant,6/17/1985,Single,Male
25026,24,Mitchell Andersen,11/3/1957,Married,Male
25027,9,Meredith Mehta,7/15/1958,Married,Female
25028,10,Brenda Gonzalez,3/22/1964,Married,Female
25029,13,Alberto Hernandez,10/12/1958,Single,Male
25030,28,Jessie Romero,12/24/1958,Single,Female
25031,16,Kristina Malhotra,5/26/1960,Single,Female
25032,18,Meredith Rana,1/13/1965,Single,Female
25033,7,Omar Zhu,5/11/1960,Single,Male
25034,28,Anne Martin,10/21/1966,Single,Female
25035,10,Mandy Lin,10/29/1960,Single,Female
25036,4,Jenny Ye,10/13/1960,Single,Female
25037,30,Terrence Rai,4/7/1961,Married,Male
25038,612,Isabella Hall,7/18/1980,Single,Female
25039,542,Alexis Clark,8/11/1980,Single,Female
25040,548,Julian Perry,8/20/1980,Single,Male
25041,648,Hunter Phillips,1/21/1981,Single,Male
25042,298,Arif Rizaldy,2/24/1981,Single,Female
25043,302,Damien Rai,8/19/1980,Single,Male
25044,385,Emma Bailey,2/6/1981,Single,Female
25045,609,Paige Russell,8/31/1979,Married,Female
25046,57,Caleb Long,3/10/1979,Married,Male
25047,352,Trevor Long,5/10/1979,Married,Male
25048,49,Yolanda Sharma,8/10/1978,Single,Female
25049,312,Candice Ye,12/18/1978,Married,Female
25050,312,Darryl Chen,11/3/1978,Single,Male
25051,19,Suzanne Cai,9/24/1961,Single,Female
25052,18,Sandra Lin,1/16/1978,Single,Female
25053,17,Colin Andersen,8/19/1968,Married,Male
25054,24,Sheila Alonso,8/30/1963,Single,Female
25055,33,Erik Navarro,8/6/1963,Married,Male
25056,31,Wayne Black,8/19/1963,Married,Male
25057,27,Jerome Gomez,11/9/1970,Single,Male
25058,22,Corey Raji,7/5/1964,Married,Male
25059,546,Sean Ward,10/23/1978,Single,Male
25060,312,Noah Martinez,7/17/1978,Single,Male
25061,68,Julia Hughes,1/20/1980,Single,Female
25062,71,Kaitlyn Young,6/18/1980,Single,Female
25063,609,Dylan Williams,4/15/1985,Married,Male
25064,374,James Harris,8/18/1971,Single,Male
25065,637,Thomas Henderson,5/22/1963,Married,Male
25066,62,Charles Robinson,11/17/1962,Single,Male
25067,618,Melanie Butler,5/12/1970,Single,Female
25068,307,Robert Shan,12/19/1969,Single,Male
25069,612,Lori Ortega,5/2/1970,Married,Female
25070,49,Melody Alvarez,3/23/1975,Married,Female
25071,339,Natalie Brooks,8/17/1969,Married,Female
25072,548,Alyssa Murphy,3/27/1970,Single,Female
25073,539,Shelby Stewart,8/23/1969,Married,Female
25074,543,Samantha Jackson,5/22/1969,Married,Female
25075,358,Samantha Thompson,11/23/1968,Married,Female
25076,336,Nicole Jenkins,8/11/1974,Married,Female
25077,642,Wyatt Clark,2/2/1980,Married,Male
25078,338,James Jenkins,3/20/1984,Married,Male
25079,632,Riley Perry,12/18/1967,Single,Female
25080,302,Marissa Long,1/11/1973,Single,Female
25081,322,Melanie Morris,3/8/1967,Single,Female
25082,299,William Martinez,8/2/1966,Married,Male
25083,299,Omar Gao,12/15/1966,Married,Male
25084,553,Dalton James,4/9/1967,Married,Male
25085,331,Lucas Rogers,2/22/1967,Married,Male
25086,299,Jasmine Cox,2/23/1967,Married,Female
25087,612,Wyatt Young,11/12/1966,Married,Male
25088,337,Victoria Reed,2/7/1972,Married,Female
25089,612,Christy Xie,3/8/1966,Single,Female
25090,49,Ivan Sara,12/30/1965,Married,Male
25091,311,Jessie Zeng,1/7/1971,Single,Male
25092,337,Emily Jackson,10/13/1971,Married,Female
25093,55,Madison Griffin,12/24/1972,Single,Female
25094,68,Charles Thomas,9/11/1972,Single,Male
25095,69,Adam Jai,7/10/1978,Single,Male
25096,609,Victoria Bennett,4/19/1978,Single,Female
25097,545,Fernando Gonzales,12/17/1965,Married,Male
25098,539,Logan Long,1/24/1966,Married,Male
25099,368,Melanie Hayes,2/24/1971,Married,Female
25100,49,Kristen Huang,11/10/1964,Married,Female
25101,57,Wyatt Baker,4/13/1981,Married,Male
25102,299,Stephanie Kelly,2/14/1965,Married,Female
25103,311,Shelby Brooks,8/16/1964,Married,Female
25104,71,Natalie Parker,4/11/1965,Single,Female
25105,311,Warren Nara,5/19/1965,Single,Male
25106,22,Micah Gao,5/22/1986,Married,Male
25107,36,Mason Ramirez,5/13/1980,Single,Male
25108,19,Gary Gill,5/6/1974,Married,Male
25109,26,Devin Rivera,11/3/1975,Married,Male
25110,21,Tabitha Suarez,7/26/1975,Married,Female
25111,30,Drew Chander,4/4/1976,Married,Male
25112,4,Suzanne Zhu,4/17/1974,Married,Female
25113,12,Randy Gao,10/15/1973,Married,Male
25114,13,Donald Sara,4/24/1974,Single,Male
25115,19,Raymond Rana,1/25/1974,Married,Male
25116,8,Phillip Sara,7/5/1979,Married,Male
25117,7,Mindy Shan,9/30/1973,Married,Female
25118,5,Gerald Diaz,6/6/1973,Married,Male
25119,4,Deanna Lopez,11/13/1974,Married,Female
25120,4,Heidi Rodriguez,12/8/1980,Single,Female
25121,25,Clarence Yang,3/19/1975,Married,Male
25122,32,Susan Zhao,3/12/1978,Single,Female
25123,2,Sharon Simpson,8/31/1972,Married,Female
25124,6,Keith Xu,10/5/1978,Single,Male
25125,36,Randy Wang,3/19/1972,Married,Male
25126,7,Shane Suri,11/21/1977,Married,Male
25127,15,Priscilla Deng,1/18/1972,Single,Female
25128,22,Clifford Sai,12/21/1970,Married,Male
25129,17,Allen Raman,12/4/1976,Single,Male
25130,11,Micah Huang,8/16/1981,Married,Male
25131,36,Gerald Chandra,4/8/1971,Married,Male
25132,33,Lindsey Xie,9/16/1984,Married,Female
25133,11,Kristine Gutierrez,6/4/1974,Single,Female
25134,17,Brett Rodriguez,8/14/1973,Married,Male
25135,39,Kelvin Zhao,11/6/1973,Single,Male
25136,39,Ruben Diaz,7/14/1979,Single,Male
25137,27,Nina Raje,1/29/1974,Married,Female
25138,19,Seth Russell,3/15/1974,Married,Male
25139,20,Carlos Short,8/22/1975,Married,Male
25140,26,Toni Lopez,9/26/1969,Married,Female
25141,251,Walter Gutierrez,3/16/1979,Single,Male
25142,197,Regina Ray,5/11/1980,Single,Female
25143,190,Destiny Henderson,10/6/1979,Single,Female
25144,144,Johnathan Fernandez,12/12/1979,Single,Male
25145,171,Clayton Yang,2/22/1980,Single,Male
25146,552,Carson Gonzales,7/25/1958,Married,Male
25147,68,Samantha Brown,9/15/1962,Married,Female
25148,307,Ryan Simmons,4/5/1963,Married,Male
25149,632,Samantha Griffin,6/14/1963,Married,Female
25150,337,Xavier Jones,11/23/1968,Single,Male
25151,329,Jasmine Washington,11/8/1961,Single,Female
25152,331,Maria Sanders,8/12/1978,Single,Female
